attempt_id,test_id,user_id,start_time,end_time,test_type,score,is_free,questions_count,correct_answers_count,total_time_taken,test_completed,upgrade_now_email_status,test_result_email_status
81341,36,27675,16/04/2017 16:37,16/04/2017 16:55,3,68,1,25,17,1090,1,0,1
81342,18,27626,16/04/2017 16:54,16/04/2017 17:09,1,64,0,25,16,900,1,0,0
81343,26,27719,16/04/2017 17:26,16/04/2017 17:38,1,60,1,25,15,677,1,0,1
81344,42,27538,16/04/2017 17:21,16/04/2017 17:43,3,84,0,25,21,1303,1,0,0
81345,21,27626,16/04/2017 17:26,16/04/2017 17:43,1,60,0,25,15,1024,1,0,0
81346,26,27720,16/04/2017 17:36,16/04/2017 17:53,1,52,1,25,13,1024,1,0,1
81347,45,27719,16/04/2017 17:48,16/04/2017 18:06,2,56,1,25,14,1119,1,0,0
81348,36,27721,16/04/2017 17:47,16/04/2017 18:11,3,64,1,25,16,1433,1,0,1
81349,45,27710,16/04/2017 18:09,16/04/2017 18:19,2,16,1,25,4,611,1,0,0
81350,25,27626,16/04/2017 18:05,16/04/2017 18:23,1,76,0,25,19,1061,1,0,0
81351,26,27722,16/04/2017 18:32,16/04/2017 18:41,1,68,1,25,17,589,1,0,1
81352,43,27538,16/04/2017 18:46,16/04/2017 19:03,3,96,0,25,24,1068,1,0,0
81353,36,27710,16/04/2017 18:34,16/04/2017 18:59,3,56,1,25,14,1499,1,0,0
81354,20,27538,16/04/2017 19:10,16/04/2017 19:30,3,88,0,25,22,1186,1,0,0
81355,45,27688,16/04/2017 19:43,16/04/2017 20:00,2,48,1,25,12,1017,1,1,0
81356,26,27627,16/04/2017 19:50,16/04/2017 20:07,1,72,1,25,18,997,1,0,0
81357,19,18644,16/04/2017 19:47,16/04/2017 20:07,2,24,0,25,6,1159,1,0,0
81358,29,27538,16/04/2017 19:49,16/04/2017 20:13,3,92,0,25,23,1416,1,0,0
81359,26,27723,16/04/2017 20:04,16/04/2017 20:14,1,36,1,25,9,619,1,0,1
81360,36,27723,16/04/2017 20:18,16/04/2017 20:21,3,16,1,25,4,181,1,0,0
81361,26,27724,16/04/2017 20:14,16/04/2017 20:24,1,44,1,25,11,607,1,0,1
81362,26,27725,16/04/2017 20:24,16/04/2017 20:26,1,36,1,25,9,104,1,0,1
81363,28,18644,16/04/2017 20:14,16/04/2017 20:34,2,24,0,25,6,1180,1,0,0
81364,45,27723,16/04/2017 20:34,16/04/2017 20:36,2,24,1,25,6,82,1,1,0
81365,26,27723,16/04/2017 20:39,16/04/2017 20:41,1,32,1,25,8,131,1,0,0
81366,26,27688,16/04/2017 20:25,16/04/2017 20:39,1,48,1,25,12,897,1,0,0
81367,36,27577,16/04/2017 20:24,16/04/2017 20:29,3,4,1,25,1,269,1,0,0
81368,26,27726,16/04/2017 20:48,16/04/2017 21:07,1,56,1,25,14,1151,1,0,1
81369,36,27727,16/04/2017 20:44,16/04/2017 21:09,3,64,1,25,16,1498,1,0,1
81370,26,27728,16/04/2017 20:53,16/04/2017 21:10,1,56,1,25,14,1025,1,0,1
81371,26,27688,16/04/2017 21:23,16/04/2017 21:34,1,80,1,25,20,619,1,1,0
81372,26,27729,16/04/2017 21:53,16/04/2017 21:56,1,32,1,25,8,207,1,0,1
81373,36,27577,16/04/2017 21:46,16/04/2017 21:56,3,20,1,25,5,640,1,1,0
81374,45,27730,16/04/2017 21:41,16/04/2017 22:01,2,32,1,25,8,1191,1,0,1
81375,36,27731,16/04/2017 21:51,16/04/2017 22:16,3,56,1,25,14,1466,1,0,1
81376,26,27732,16/04/2017 22:04,16/04/2017 22:20,1,80,1,25,20,920,1,0,1
81377,45,27733,16/04/2017 22:03,16/04/2017 22:23,2,52,1,25,13,1197,1,0,1
81378,45,27627,16/04/2017 22:09,16/04/2017 22:29,2,68,1,25,17,1182,1,1,0
81379,44,18644,16/04/2017 22:11,16/04/2017 22:30,2,20,0,25,5,1138,1,0,0
81380,34,27626,16/04/2017 23:22,16/04/2017 23:38,1,64,0,25,16,965,1,0,0
81381,45,27734,16/04/2017 23:39,16/04/2017 23:54,2,40,1,25,10,944,1,0,1
81382,35,27626,17/04/2017 0:01,17/04/2017 0:14,1,84,0,25,21,741,1,0,0
81383,36,27733,16/04/2017 23:55,17/04/2017 0:20,3,52,1,25,13,1474,1,0,0
81384,26,27735,17/04/2017 0:14,17/04/2017 0:34,1,52,1,25,13,1194,1,0,1
81385,26,27736,17/04/2017 0:33,17/04/2017 0:48,1,52,1,25,13,889,1,0,1
81386,45,27734,17/04/2017 0:25,17/04/2017 0:44,2,92,1,25,23,1187,1,0,0
81387,26,27737,17/04/2017 0:41,17/04/2017 0:58,1,28,1,25,7,1001,1,0,1
81388,36,27738,17/04/2017 0:39,17/04/2017 1:04,3,24,1,25,6,1494,1,0,1
81389,36,27739,17/04/2017 1:01,17/04/2017 1:26,3,32,1,25,8,1485,1,0,1
81390,36,27739,17/04/2017 1:36,17/04/2017 1:50,3,68,1,25,17,882,1,0,0
81391,36,27736,17/04/2017 1:45,17/04/2017 2:01,3,44,1,25,11,955,1,0,0
81392,45,27740,17/04/2017 1:45,17/04/2017 2:04,2,48,1,25,12,1166,1,0,1
81393,36,27741,17/04/2017 1:49,17/04/2017 2:14,3,48,1,25,12,1498,1,0,1
81394,36,27738,17/04/2017 1:53,17/04/2017 2:17,3,56,1,25,14,1443,1,0,0
81395,44,27437,17/04/2017 1:59,17/04/2017 2:06,2,4,0,25,1,374,1,0,0
81396,45,27742,17/04/2017 2:14,17/04/2017 2:31,2,36,1,25,9,1022,1,0,1
81397,36,27738,17/04/2017 2:23,17/04/2017 2:46,3,12,1,25,3,1390,1,1,0
81398,26,27743,17/04/2017 2:37,17/04/2017 2:46,1,36,1,25,9,548,1,0,1
81399,36,27742,17/04/2017 2:40,17/04/2017 3:01,3,36,1,25,9,1233,1,0,0
81400,45,27735,17/04/2017 2:53,17/04/2017 3:12,2,52,1,25,13,1145,1,0,0
81401,36,27738,17/04/2017 3:07,17/04/2017 3:19,3,100,1,25,25,729,1,0,0
81402,26,27744,17/04/2017 3:42,17/04/2017 4:00,1,40,1,25,10,1073,1,0,1
81403,36,27745,17/04/2017 3:46,17/04/2017 4:10,3,56,1,25,14,1477,1,0,1
81404,44,27646,17/04/2017 4:05,17/04/2017 4:22,2,16,0,25,4,988,1,0,0
81405,26,27745,17/04/2017 5:35,17/04/2017 5:47,1,64,1,25,16,731,1,0,0
81406,36,27692,17/04/2017 4:35,17/04/2017 4:59,3,32,1,25,8,1465,1,0,0
81407,45,27746,17/04/2017 5:38,17/04/2017 5:57,2,24,1,25,6,1185,1,0,1
81408,49,27646,17/04/2017 6:19,17/04/2017 6:37,2,36,0,25,9,1039,1,0,0
81409,26,27699,17/04/2017 6:43,17/04/2017 6:53,1,68,1,25,17,621,1,0,0
81410,36,27320,17/04/2017 6:47,17/04/2017 6:56,3,24,1,25,6,513,1,1,0
81411,26,27747,17/04/2017 7:00,17/04/2017 7:13,1,68,1,25,17,725,1,0,1
81412,36,27699,17/04/2017 7:02,17/04/2017 7:17,3,32,1,25,8,910,1,1,0
81413,45,27707,17/04/2017 7:07,17/04/2017 7:26,2,36,1,25,9,1149,1,0,0
81414,26,27748,17/04/2017 7:17,17/04/2017 7:28,1,44,1,25,11,703,1,0,1
81415,36,27748,17/04/2017 7:31,17/04/2017 7:47,3,16,1,25,4,982,1,0,0
81416,56,27646,17/04/2017 7:54,17/04/2017 8:13,2,28,0,25,7,1135,1,0,0
81417,36,27749,17/04/2017 8:29,17/04/2017 8:53,3,44,1,25,11,1428,1,0,1
81418,43,23887,17/04/2017 8:36,17/04/2017 8:59,3,72,0,25,18,1383,1,0,0
81419,45,27750,17/04/2017 8:46,17/04/2017 9:05,2,28,1,25,7,1171,1,0,1
81420,26,27751,17/04/2017 9:28,17/04/2017 9:38,1,68,1,25,17,630,1,0,1
81421,36,27581,17/04/2017 9:21,17/04/2017 9:43,3,68,1,25,17,1301,1,1,0
81422,36,27752,17/04/2017 9:13,17/04/2017 9:38,3,68,1,25,17,1491,1,0,1
81423,45,27753,17/04/2017 9:45,17/04/2017 10:05,2,52,1,25,13,1199,1,0,1
81424,45,26789,17/04/2017 9:47,17/04/2017 10:02,2,36,1,25,9,919,1,1,0
81425,19,27646,17/04/2017 10:16,17/04/2017 10:17,2,4,0,25,1,83,1,0,0
81426,28,27646,17/04/2017 10:18,17/04/2017 10:18,2,0,0,25,0,0,1,0,0
81427,45,27754,17/04/2017 10:24,17/04/2017 10:38,2,24,1,25,6,831,1,0,1
81428,36,27278,17/04/2017 10:38,17/04/2017 10:59,3,56,1,25,14,1265,1,0,0
81429,45,27754,17/04/2017 11:02,17/04/2017 11:20,2,52,1,25,13,1099,1,0,0
81430,45,26789,17/04/2017 11:09,17/04/2017 11:23,2,44,1,25,11,865,1,0,0
81431,45,27709,17/04/2017 11:13,17/04/2017 11:27,2,48,1,25,12,868,1,0,0
81432,36,27755,17/04/2017 11:22,17/04/2017 11:47,3,44,1,25,11,1497,1,0,1
81433,45,27749,17/04/2017 11:40,17/04/2017 11:56,2,32,1,25,8,978,1,0,0
81434,45,27646,17/04/2017 12:01,17/04/2017 12:01,2,0,1,25,0,0,1,0,0
81435,26,15848,17/04/2017 11:52,17/04/2017 12:09,1,72,1,25,18,1016,1,0,0
81436,36,27709,17/04/2017 11:50,17/04/2017 12:14,3,72,1,25,18,1450,1,1,0
81437,34,12142,17/04/2017 12:14,17/04/2017 12:25,1,100,0,25,25,670,1,0,0
81438,36,27437,17/04/2017 12:35,17/04/2017 12:58,3,40,1,25,10,1335,1,0,0
81439,26,27755,17/04/2017 13:11,17/04/2017 13:21,1,72,1,25,18,613,1,0,0
81440,26,27756,17/04/2017 13:01,17/04/2017 13:21,1,24,1,25,6,1180,1,0,1
81441,36,27757,17/04/2017 13:26,17/04/2017 13:32,3,52,1,25,13,375,1,0,1
81442,26,27733,17/04/2017 13:35,17/04/2017 13:44,1,68,1,25,17,571,1,1,0
81443,26,27758,17/04/2017 13:44,17/04/2017 13:55,1,60,1,25,15,690,1,0,1
81444,45,27755,17/04/2017 13:42,17/04/2017 14:00,2,68,1,25,17,1124,1,0,0
81445,45,26805,17/04/2017 13:57,17/04/2017 14:14,2,16,1,25,4,1013,1,0,0
81446,26,27459,17/04/2017 14:07,17/04/2017 14:18,1,72,1,25,18,634,1,0,0
81447,36,27758,17/04/2017 14:00,17/04/2017 14:21,3,60,1,25,15,1302,1,0,0
81448,26,25445,17/04/2017 14:25,17/04/2017 14:34,1,64,1,25,16,534,1,0,0
81449,45,27658,17/04/2017 14:42,17/04/2017 14:45,2,48,1,25,12,165,1,0,0
81450,45,27758,17/04/2017 14:33,17/04/2017 14:53,2,48,1,25,12,1169,1,1,0
81451,19,27626,17/04/2017 14:46,17/04/2017 15:05,2,36,0,25,9,1100,1,0,0
81452,26,27759,17/04/2017 15:02,17/04/2017 15:14,1,72,1,25,18,708,1,0,1
81453,36,26805,17/04/2017 14:56,17/04/2017 15:19,3,32,1,25,8,1404,1,1,0
81454,26,2637,17/04/2017 15:05,17/04/2017 15:17,1,68,1,25,17,672,1,0,0
81455,45,27626,17/04/2017 15:15,17/04/2017 15:34,2,52,1,25,13,1120,1,0,0
81456,45,2637,17/04/2017 15:33,17/04/2017 15:51,2,28,1,25,7,1064,1,0,0
81457,26,27760,17/04/2017 15:09,17/04/2017 15:17,1,32,1,25,8,485,1,0,1
81458,29,16311,17/04/2017 15:36,17/04/2017 15:59,3,32,0,25,8,1329,1,0,0
81459,19,27626,17/04/2017 15:43,17/04/2017 16:03,2,76,0,25,19,1193,1,0,0
81460,45,27761,17/04/2017 16:02,17/04/2017 16:09,2,36,1,25,9,422,1,0,1
81461,45,27759,17/04/2017 15:53,17/04/2017 16:13,2,40,1,25,10,1186,1,0,0
81462,26,27762,17/04/2017 16:06,17/04/2017 16:24,1,44,1,25,11,1069,1,0,1
81463,20,27755,17/04/2017 16:02,17/04/2017 16:26,3,72,0,25,18,1413,1,0,0
81464,36,27763,17/04/2017 16:13,17/04/2017 16:27,3,24,1,25,6,835,1,0,1
81465,26,27764,17/04/2017 16:11,17/04/2017 16:28,1,68,1,25,17,1023,1,0,1
81466,45,27633,17/04/2017 16:09,17/04/2017 16:26,2,56,1,25,14,1031,1,0,0
81467,26,27765,17/04/2017 16:33,17/04/2017 16:51,1,64,1,25,16,1091,1,0,1
81468,45,27764,17/04/2017 16:42,17/04/2017 17:00,2,64,1,25,16,1074,1,0,0
81469,36,27762,17/04/2017 16:35,17/04/2017 17:00,3,40,1,25,10,1454,1,0,0
81470,26,27761,17/04/2017 17:11,17/04/2017 17:23,1,48,1,25,12,727,1,0,0
81471,45,27752,17/04/2017 17:24,17/04/2017 17:40,2,48,1,25,12,953,1,0,0
81472,36,27764,17/04/2017 17:20,17/04/2017 17:45,3,32,1,25,8,1495,1,1,0
81473,36,27766,17/04/2017 17:21,17/04/2017 17:46,3,72,1,25,18,1483,1,0,1
81474,45,27767,17/04/2017 17:30,17/04/2017 17:50,2,48,1,25,12,1196,1,0,1
81475,45,27633,17/04/2017 17:32,17/04/2017 17:51,2,64,1,25,16,1176,1,1,0
81476,36,27767,17/04/2017 17:53,17/04/2017 18:18,3,56,1,25,14,1496,1,0,0
81477,45,27768,17/04/2017 17:43,17/04/2017 18:02,2,44,1,25,11,1157,1,0,1
81478,26,27769,17/04/2017 18:31,17/04/2017 18:42,1,84,1,25,21,640,1,0,1
81479,26,27770,17/04/2017 18:47,17/04/2017 19:04,1,60,1,25,15,988,1,0,1
81480,45,27769,17/04/2017 18:47,17/04/2017 19:06,2,88,1,25,22,1126,1,0,0
81481,45,27665,17/04/2017 18:54,17/04/2017 19:13,2,80,1,25,20,1154,1,0,0
81482,26,27771,17/04/2017 19:04,17/04/2017 19:23,1,48,1,25,12,1153,1,0,1
81483,36,27769,17/04/2017 19:11,17/04/2017 19:28,3,52,1,25,13,1061,1,1,0
81484,45,27772,17/04/2017 19:18,17/04/2017 19:35,2,44,1,25,11,1070,1,0,1
81485,26,27773,17/04/2017 19:33,17/04/2017 19:51,1,60,1,25,15,1036,1,0,1
81486,36,27774,17/04/2017 19:38,17/04/2017 19:54,3,48,1,25,12,964,1,0,1
81487,45,27771,17/04/2017 19:53,17/04/2017 20:09,2,12,1,25,3,983,1,0,0
81488,45,27775,17/04/2017 19:56,17/04/2017 20:12,2,24,1,25,6,962,1,0,1
81489,45,27776,17/04/2017 19:21,17/04/2017 19:39,2,28,1,25,7,1059,1,0,1
81490,26,27777,17/04/2017 20:06,17/04/2017 20:23,1,72,1,25,18,1047,1,0,1
81491,45,27773,17/04/2017 20:08,17/04/2017 20:28,2,68,1,25,17,1154,1,0,0
81492,26,27778,17/04/2017 20:15,17/04/2017 20:31,1,44,1,25,11,943,1,0,1
81493,28,27626,17/04/2017 20:14,17/04/2017 20:29,2,48,0,25,12,869,1,0,0
81494,45,27779,17/04/2017 20:34,17/04/2017 20:47,2,28,1,25,7,814,1,0,1
81495,45,27320,17/04/2017 20:46,17/04/2017 20:46,2,0,1,25,0,0,1,0,0
81496,44,27626,17/04/2017 20:47,17/04/2017 21:02,2,52,0,25,13,947,1,0,0
81497,45,27780,17/04/2017 21:01,17/04/2017 21:20,2,36,1,25,9,1169,1,0,1
81498,45,27528,17/04/2017 21:05,17/04/2017 21:17,2,44,1,25,11,725,1,1,0
81499,45,27777,17/04/2017 21:09,17/04/2017 21:26,2,28,1,25,7,1055,1,0,0
81500,45,25869,17/04/2017 21:18,17/04/2017 21:38,2,68,1,25,17,1186,1,1,0
81501,45,27781,17/04/2017 21:21,17/04/2017 21:41,2,52,1,25,13,1198,1,0,1
81502,45,27782,17/04/2017 21:22,17/04/2017 21:37,2,24,1,25,6,893,1,0,1
81503,26,27783,17/04/2017 21:29,17/04/2017 21:45,1,60,1,25,15,956,1,0,1
81504,36,27784,17/04/2017 21:37,17/04/2017 22:00,3,36,1,25,9,1343,1,0,1
81505,26,27785,17/04/2017 21:56,17/04/2017 22:07,1,64,1,25,16,688,1,0,1
81506,45,27786,17/04/2017 22:08,17/04/2017 22:15,2,48,1,25,12,428,1,0,1
81507,26,27320,17/04/2017 22:27,17/04/2017 22:27,1,0,1,25,0,0,1,1,0
81508,45,27783,17/04/2017 22:11,17/04/2017 22:30,2,48,1,25,12,1169,1,0,0
81509,36,27653,17/04/2017 22:09,17/04/2017 22:22,3,20,1,25,5,776,1,0,1
81510,26,27760,17/04/2017 22:31,17/04/2017 22:39,1,96,1,25,24,515,1,0,1
81511,45,27787,17/04/2017 22:20,17/04/2017 22:37,2,40,1,25,10,1016,1,0,1
81512,36,27788,17/04/2017 22:27,17/04/2017 22:51,3,60,1,25,15,1458,1,0,1
81513,36,27768,17/04/2017 21:24,17/04/2017 21:47,3,20,1,25,5,1400,1,0,0
81514,45,27760,17/04/2017 23:00,17/04/2017 23:19,2,52,1,25,13,1146,1,1,0
81515,45,27789,17/04/2017 23:08,17/04/2017 23:27,2,56,1,25,14,1137,1,0,1
81516,26,27790,17/04/2017 23:40,17/04/2017 23:42,1,12,1,25,3,126,1,0,1
81517,26,27789,17/04/2017 23:35,17/04/2017 23:48,1,68,1,25,17,783,1,0,0
81518,36,27791,17/04/2017 23:54,18/04/2017 0:14,3,24,1,25,6,1163,1,0,1
81519,26,27792,17/04/2017 23:55,18/04/2017 0:15,1,40,1,25,10,1199,1,0,1
81520,36,27789,17/04/2017 23:57,18/04/2017 0:20,3,32,1,25,8,1398,1,1,0
81521,26,27652,18/04/2017 0:10,18/04/2017 0:30,1,48,1,25,12,1192,1,0,0
81522,36,27793,18/04/2017 0:05,18/04/2017 0:29,3,68,1,25,17,1484,1,0,1
81523,49,27626,18/04/2017 0:18,18/04/2017 0:38,2,52,0,25,13,1198,1,0,0
81524,36,27794,18/04/2017 0:20,18/04/2017 0:39,3,44,1,25,11,1139,1,0,1
81525,36,27795,18/04/2017 0:57,18/04/2017 1:05,3,40,1,25,10,436,1,0,1
81526,45,27796,18/04/2017 0:52,18/04/2017 1:10,2,24,1,25,6,1117,1,0,1
81527,45,27797,18/04/2017 0:53,18/04/2017 1:00,2,8,1,25,2,415,1,0,1
81528,45,27798,18/04/2017 1:03,18/04/2017 1:17,2,36,1,25,9,836,1,0,1
81529,26,27787,18/04/2017 1:19,18/04/2017 1:38,1,76,1,25,19,1120,1,0,0
81530,35,9648,18/04/2017 1:22,18/04/2017 1:39,1,40,0,25,10,1034,1,0,0
81531,26,27787,18/04/2017 1:41,18/04/2017 1:54,1,64,1,25,16,768,1,1,0
81532,45,27799,18/04/2017 1:45,18/04/2017 2:03,2,24,1,25,6,1053,1,0,1
81533,45,27800,18/04/2017 1:47,18/04/2017 2:06,2,68,1,25,17,1128,1,0,1
81534,45,27800,18/04/2017 2:09,18/04/2017 2:12,2,64,1,25,16,158,1,0,0
81535,45,27801,18/04/2017 1:53,18/04/2017 2:13,2,84,1,25,21,1197,1,0,1
81536,26,27802,18/04/2017 2:23,18/04/2017 2:31,1,24,1,25,6,521,1,0,1
81537,26,27803,18/04/2017 2:16,18/04/2017 2:36,1,52,1,25,13,1197,1,0,1
81538,36,27700,18/04/2017 2:10,18/04/2017 2:35,3,56,1,25,14,1482,1,1,1
81539,45,27777,18/04/2017 2:11,18/04/2017 2:31,2,64,1,25,16,1191,1,1,0
81540,36,27804,18/04/2017 3:33,18/04/2017 3:44,3,8,1,25,2,656,1,0,1
81541,26,27805,18/04/2017 3:32,18/04/2017 3:50,1,64,1,25,16,1064,1,0,1
81542,36,27806,18/04/2017 3:40,18/04/2017 4:04,3,40,1,25,10,1442,1,0,1
81543,45,27803,18/04/2017 3:36,18/04/2017 3:56,2,40,1,25,10,1199,1,0,0
81544,45,27807,18/04/2017 3:37,18/04/2017 3:57,2,44,1,25,11,1196,1,0,1
81545,36,27808,18/04/2017 3:54,18/04/2017 4:13,3,16,1,25,4,1142,1,0,1
81546,26,27809,18/04/2017 3:59,18/04/2017 4:16,1,44,1,25,11,984,1,0,1
81547,36,27810,18/04/2017 4:21,18/04/2017 4:27,3,8,1,25,2,334,1,0,1
81548,36,27811,18/04/2017 4:18,18/04/2017 4:43,3,40,1,25,10,1488,1,0,1
81549,45,27794,18/04/2017 4:45,18/04/2017 5:03,2,36,1,25,9,1129,1,0,0
81550,26,27812,18/04/2017 4:46,18/04/2017 5:04,1,56,1,25,14,1116,1,0,1
81551,45,27812,18/04/2017 5:14,18/04/2017 5:34,2,60,1,25,15,1189,1,0,0
81552,26,27813,18/04/2017 5:14,18/04/2017 5:34,1,68,1,25,17,1180,1,0,1
81553,36,27814,18/04/2017 5:16,18/04/2017 5:38,3,32,1,25,8,1282,1,0,1
81554,45,27812,18/04/2017 5:34,18/04/2017 5:49,2,76,1,25,19,857,1,1,0
81555,45,18644,18/04/2017 5:34,18/04/2017 5:54,2,28,1,25,7,1174,1,0,0
81556,36,27815,18/04/2017 5:34,18/04/2017 5:52,3,28,1,25,7,1118,1,0,1
81557,36,27816,18/04/2017 5:35,18/04/2017 5:55,3,60,1,25,15,1195,1,0,1
81558,45,27692,18/04/2017 5:40,18/04/2017 5:59,2,36,1,25,9,1177,1,1,0
81559,26,27817,18/04/2017 6:01,18/04/2017 6:18,1,64,1,25,16,985,1,0,1
81560,45,27692,18/04/2017 6:01,18/04/2017 6:20,2,48,1,25,12,1132,1,0,0
81561,36,27819,18/04/2017 5:59,18/04/2017 6:23,3,40,1,25,10,1468,1,0,1
81562,44,21159,18/04/2017 6:05,18/04/2017 6:25,2,48,0,25,12,1154,1,0,0
81563,36,27820,18/04/2017 6:10,18/04/2017 6:29,3,44,1,25,11,1144,1,0,1
81564,45,27818,18/04/2017 6:24,18/04/2017 6:43,2,60,1,25,15,1129,1,0,0
81565,36,27821,18/04/2017 6:21,18/04/2017 6:44,3,28,1,25,7,1385,1,0,1
81566,36,27817,18/04/2017 6:23,18/04/2017 6:48,3,36,1,25,9,1498,1,0,0
81567,26,27695,18/04/2017 6:42,18/04/2017 6:56,1,84,1,25,21,821,1,0,0
81568,36,27822,18/04/2017 6:36,18/04/2017 6:59,3,52,1,25,13,1430,1,0,1
81569,26,27818,18/04/2017 6:57,18/04/2017 7:09,1,56,1,25,14,736,1,0,0
81570,36,26893,18/04/2017 7:15,18/04/2017 7:39,3,64,1,25,16,1428,1,1,0
81571,45,27822,18/04/2017 7:26,18/04/2017 7:45,2,44,1,25,11,1130,1,0,0
81572,36,27823,18/04/2017 7:58,18/04/2017 8:17,3,16,1,25,4,1120,1,0,1
81573,36,27649,18/04/2017 8:08,18/04/2017 8:28,3,72,1,25,18,1235,1,1,0
81574,36,27824,18/04/2017 8:11,18/04/2017 8:34,3,40,1,25,10,1370,1,0,1
81575,26,27825,18/04/2017 8:18,18/04/2017 8:35,1,72,1,25,18,1031,1,0,1
81576,36,27826,18/04/2017 8:18,18/04/2017 8:43,3,16,1,25,4,1469,1,0,1
81577,45,27827,18/04/2017 8:29,18/04/2017 8:48,2,64,1,25,16,1158,1,0,1
81578,26,27828,18/04/2017 8:38,18/04/2017 8:57,1,68,1,25,17,1144,1,0,1
81579,45,27825,18/04/2017 8:47,18/04/2017 9:02,2,32,1,25,8,926,1,0,0
81580,36,27829,18/04/2017 8:41,18/04/2017 9:06,3,24,1,25,6,1481,1,0,1
81581,45,27830,18/04/2017 9:02,18/04/2017 9:21,2,36,1,25,9,1117,1,0,1
81582,26,27827,18/04/2017 9:15,18/04/2017 9:27,1,64,1,25,16,707,1,0,0
81583,36,27826,18/04/2017 9:10,18/04/2017 9:34,3,36,1,25,9,1430,1,0,0
81584,36,27824,18/04/2017 9:19,18/04/2017 9:37,3,48,1,25,12,1051,1,0,0
81585,36,27761,18/04/2017 10:00,18/04/2017 10:24,3,56,1,25,14,1481,1,1,0
81586,36,27831,18/04/2017 10:11,18/04/2017 10:36,3,28,1,25,7,1482,1,0,1
81587,36,27832,18/04/2017 10:48,18/04/2017 11:12,3,44,1,25,11,1462,1,0,1
81588,26,27833,18/04/2017 11:09,18/04/2017 11:21,1,56,1,25,14,691,1,0,1
81589,26,9648,18/04/2017 11:24,18/04/2017 11:43,1,60,1,25,15,1136,1,0,0
81590,20,27626,18/04/2017 11:38,18/04/2017 12:03,3,36,0,25,9,1477,1,0,0
81591,45,27528,18/04/2017 11:48,18/04/2017 12:07,2,64,1,25,16,1127,1,0,0
81592,26,27834,18/04/2017 12:17,18/04/2017 12:34,1,88,1,25,22,1018,1,0,1
81593,29,27626,18/04/2017 12:54,18/04/2017 13:17,3,48,0,25,12,1416,1,0,0
81594,36,27835,18/04/2017 12:54,18/04/2017 13:18,3,44,1,25,11,1431,1,0,1
81595,26,27836,18/04/2017 13:11,18/04/2017 13:24,1,68,1,25,17,733,1,0,1
81596,26,27780,18/04/2017 13:25,18/04/2017 13:45,1,48,1,25,12,1194,1,0,0
81597,26,27780,18/04/2017 13:46,18/04/2017 13:46,1,0,1,25,0,0,1,1,0
81598,36,27389,18/04/2017 13:35,18/04/2017 13:59,3,64,1,25,16,1456,1,0,1
81599,45,27837,18/04/2017 13:52,18/04/2017 14:10,2,32,1,25,8,1102,1,0,1
81600,36,27838,18/04/2017 14:09,18/04/2017 14:34,3,44,1,25,11,1494,1,0,1
81601,45,27836,18/04/2017 14:29,18/04/2017 14:47,2,52,1,25,13,1089,1,0,0
81602,36,27839,18/04/2017 14:14,18/04/2017 14:38,3,16,1,25,4,1492,1,0,1
81603,45,27389,18/04/2017 14:50,18/04/2017 15:08,2,68,1,25,17,1099,1,1,0
81604,36,27583,18/04/2017 15:17,18/04/2017 15:17,3,4,1,25,1,20,1,1,0
81605,45,27840,18/04/2017 15:02,18/04/2017 15:22,2,64,1,25,16,1194,1,0,1
81606,26,27841,18/04/2017 15:05,18/04/2017 15:25,1,44,1,25,11,1173,1,0,1
81607,36,27836,18/04/2017 15:18,18/04/2017 15:27,3,28,1,25,7,547,1,1,0
81608,20,9648,18/04/2017 15:24,18/04/2017 15:43,3,36,0,25,9,1175,1,0,0
81609,36,27643,18/04/2017 15:41,18/04/2017 16:06,3,72,1,25,18,1497,1,0,0
81610,45,27715,18/04/2017 15:48,18/04/2017 16:04,2,56,1,25,14,1001,1,0,0
81611,18,9648,18/04/2017 15:52,18/04/2017 16:07,1,36,0,25,9,929,1,0,0
81612,36,27842,18/04/2017 15:53,18/04/2017 15:57,3,12,1,25,3,244,1,0,1
81613,45,27748,18/04/2017 15:56,18/04/2017 16:15,2,28,1,25,7,1145,1,1,0
81614,40,27626,18/04/2017 15:54,18/04/2017 16:19,3,60,0,25,15,1489,1,0,0
81615,36,27843,18/04/2017 16:16,18/04/2017 16:19,3,12,1,25,3,200,1,0,1
81616,26,27533,18/04/2017 16:14,18/04/2017 16:32,1,64,1,25,16,1081,1,0,0
81617,36,27715,18/04/2017 16:10,18/04/2017 16:33,3,56,1,25,14,1392,1,1,0
81618,26,27493,18/04/2017 16:21,18/04/2017 16:38,1,56,1,25,14,1064,1,0,0
81619,35,27373,18/04/2017 16:35,18/04/2017 16:51,1,52,0,25,13,941,1,0,0
81620,26,27844,18/04/2017 16:52,18/04/2017 17:03,1,68,1,25,17,661,1,0,1
81621,42,27626,18/04/2017 16:47,18/04/2017 16:52,3,16,0,25,4,294,1,0,0
81622,21,27373,18/04/2017 17:02,18/04/2017 17:20,1,64,0,25,16,1044,1,0,0
81623,29,27755,18/04/2017 17:04,18/04/2017 17:26,3,60,0,25,15,1373,1,0,0
81624,26,27772,18/04/2017 17:17,18/04/2017 17:27,1,68,1,25,17,581,1,0,0
81625,36,27845,18/04/2017 17:17,18/04/2017 17:38,3,12,1,25,3,1269,1,0,1
81626,36,27846,18/04/2017 17:40,18/04/2017 17:45,3,12,1,25,3,311,1,0,1
